"","review_content","PositiveWordsCount","NegativeWordsCount","Sentiment_Positive","Sentiment_Negative","result"
"439","MMMMM.... because Brita! Brita over tap any day! Also a big plus, these new filters don't let out a bunch of charcoal like the old ones used to.",0,0,0.5,0.5,"Positive"
"440","I love them for their ease of use. this new version is better, no soaking for 15 mins, just a quick rinse under the tap. but you still have to pour out those initials pitchers that have the charcoal in them. someday I hope that step is not necessary.",0,0,0.5,0.5,"Positive"
"441","Exactly as expected branded filters in easy to open packaging.  You can get them cheaper on sale elsewhere though",0,0,0.5,0.5,"Positive"
"442","I love the new filters and that I didn't need to rush out and buy an upgraded pitcher. Very easy to use. I still like to have the first full pitcher of water to use to water my household plants. Glad that the design was kept simple and painless to remove from pitcher when it's time to replace with a fresh one.",0,0,0.5,0.5,"Positive"
"443","Price was reasonable. But it seems with these new filters the water freezes.  Don't know if it is the filters.",0,0,0.5,0.5,"Positive"
"444","What can you say?  Brita is the best water filter.",0,0,0.5,0.5,"Positive"
"445","these are not real Britta filters- I should have know by the cheap price! used for about 2kws and the red light on my Britta pitcher said it was time to change already! I don't think so!  waste of money and my time.",0,0,0.5,0.5,"Positive"
"446","I've observed that it's the tree-hugger types that drink lots and lots and lots of bottled water. Think about this. If there are, by a very conservative SWAG estimate, 5 million Americans (or about 1/50th of our population) drinking four 12-ounce bottles of water a day, that's 7,300,000,000 plastic bottles being added to our landfills every year.That's seven billion, three hundred million. If you laid those 7.3 billion bottles end to end, with no gaps between the bottles, that'd be a *really* long line. (According to the Natural Resources Defense Council, about 1/3rd of Americans drink bottled water ""regularly."")My point is, Brita water pitchers and filters have the potential to keep countless billions of plastic bottles out of the waste stream. That's a massive benefit.Now that I'm well into my fifth decade, I drink lots of water each day and I think Brita filters are the best thing since sliced banana nut bread. No kidding. It filters out all kinds of nasty toxins and provides clean, tasty, healthy water - at a FRACTION of the cost of bottled water.Plus, despite the popular criticisms of our municipal water systems, they do provide a good, reliable supply of healthy water. Our generation (baby boomers) may not fully appreciate this, but thanks to water treatment, chlorine and filtration, this country hasn't had a water-borne case of cholera or E. Coli in many decades.Color me skeptical, but I have my doubts about the purity and safety of bottled ""spring water"" that costs 500 times more than tap water.Pouring your tap water (which can contain heavy metals and other nasties) through a Brita filter is the best of all worlds. Cheap water, clean water and healthy water.If I were queen of the world (and it shouldn't be long now), I'd put the bottled water companies out of business and ask folks to turn wholly to filtration systems (such as Brita) to provide clean, pottable water. And re-use those billions of water bottles for brita-purified water.The only thing that'd make Brita better ---> create a new filter that also filters out flouride. Their current filters do not and I'm not convinced of the safety of flouride.",0,0,0.5,0.5,"Positive"
"447","These seem to be very similar to the previous version of the filters with a couple of improvements, including no more soaking for 15 minutes before use (just rinse and put in), the handy knob on the top for extraction, and maybe it's my imagination but these filters seem to work much faster.",0,0,0.5,0.5,"Positive"
"448","We have a well with a softener system. This filter system does a wonderful job of cleaning the water for cooking and drinking. I would recommend this to anyone with a well! If you live in Flint, MI, you might need something a little more industrial.",0,0,0.5,0.5,"Positive"
"449","No pre soaking these bad boys. Only fifteen seconds under the tap and it's ready to replace an old filter. Works in every Brita Pitcher even my super old one. Filters fast, but maybe that's because the one we've been using was way overdue for replacing.",0,0,0.5,0.5,"Positive"
"450","Had no idea that there are multiple kinds of filters for the BritaWater Pitcher. These did not fit my pitcher. Had to return. No issues from the seller.",0,0,0.5,0.5,"Positive"
"451","Takes away the chlorine taste of water for me. The end result is an easy to drink water. It doesn't give you that feeling of fullness or heaviness that you get with unfiltered water.",0,0,0.5,0.5,"Positive"
"452","This filter is super slow. It takes about half a hour to filter a fill of the pitcher top area and over an hour to fill the pitcher completely (~2.5 fills of the pitcher top area).",0,0,0.5,0.5,"Positive"
"453","Very pleased with the operation of these filters.  Well worth the investment.  The one in our unit was always leaving charcoal deposits in the upper reservoir.  Nothing with the new ones.  Perhaps the old one had been there too long, but we are glad not to see charcoal anymore.",0,0,0.5,0.5,"Positive"
"454","Pretty easy to replace, but it freaks me out that on the packaging it says there may be carbon dust in the first 3 fillings. Worse yet, I doubt the people that use these bother to read the instructions, meaning if I am using a friend's Brita, I may be drinking carbon dust",0,0,0.5,0.5,"Positive"
"455","My water supply is from a well and this makes the water taste perfect or should I say the water is tasteless as it should be.  I've seen other filters advertised on TV, but in my case it would be an over buy.",0,0,0.5,0.5,"Positive"
"456","Love the new design filters so much more, although I still have issues getting the filter to properly seal in it's holder, water always seems to leak around the filter rather then going through the filter.  I have no longer experienced the black specks all over like I did with the old filters.",0,0,0.5,0.5,"Positive"
"457","I wasn't sure about these after reading other reviews so i only ordered two.  I've not had any issues with them popping out, and we fill the jug really full every time.  So far really happy with them and will buy more when we need them.",0,0,0.5,0.5,"Positive"
